job_id,study,case,repeat,order_index,method,workers,kernel_count,kernel_selection,presentation_count,presentation_set,elapsed_s,worker_slot_s,peak_process_tree_rss_mb,digest,valid_kernels,candidates,frontier,suite_size,graph_builds,graph_states,graph_transitions,observation_calls,policy_calls,transition_calls,prefix_groups,completed_at
scaling-k24624-p18-r4-w4,parallel_scaling,24624k_18p,4,5,factorized,4,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,18.870802800000092,75.48321120000037,191.3984375,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,2288074,2288074,2288074,2026-07-24T00:35:01.679515+08:00
scaling-k24624-p18-r4-w6,parallel_scaling,24624k_18p,4,6,factorized,6,24624,complete_grid,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,12.826812700001028,76.96087620000617,241.9453125,a171500c18441ecbe3f8e05125a928ca5b88d5b874ee80a16d3d8e88b67fa411,10544,189792,1,1,24624,870555,967728,3382177,2288074,2288074,2288074,2026-07-24T00:35:14.897833+08:00
present-k24624-p2-seff18e10-r0-kernel_memo,presentation_scaling,24624k_2p_seff18e10,0,0,kernel_memo,1,24624,complete_grid,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,12.557379899999432,12.557379899999432,79.4453125,c97c4de7d735c479617239fa0ba26de65141f872df4921319e7b079a24e0157d,10544,21088,1,1,24624,870555,967728,379623,379623,379623,0,2026-07-24T00:35:27.677510+08:00
present-k24624-p2-seff18e10-r0-factorized,presentation_scaling,24624k_2p_seff18e10,0,1,factorized,1,24624,complete_grid,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,14.010228799999823,14.010228799999823,78.984375,c97c4de7d735c479617239fa0ba26de65141f872df4921319e7b079a24e0157d,10544,21088,1,1,24624,870555,967728,379623,379623,379623,379623,2026-07-24T00:35:41.876151+08:00
present-k24624-p2-seff18e10-r1-factorized,presentation_scaling,24624k_2p_seff18e10,1,0,factorized,1,24624,complete_grid,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,14.0567544000005,14.0567544000005,78.67578125,c97c4de7d735c479617239fa0ba26de65141f872df4921319e7b079a24e0157d,10544,21088,1,1,24624,870555,967728,379623,379623,379623,379623,2026-07-24T00:35:56.128230+08:00
present-k24624-p2-seff18e10-r1-kernel_memo,presentation_scaling,24624k_2p_seff18e10,1,1,kernel_memo,1,24624,complete_grid,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,12.935686599999826,12.935686599999826,79.4453125,c97c4de7d735c479617239fa0ba26de65141f872df4921319e7b079a24e0157d,10544,21088,1,1,24624,870555,967728,379623,379623,379623,0,2026-07-24T00:36:09.258388+08:00
present-k24624-p2-seff18e10-r2-kernel_memo,presentation_scaling,24624k_2p_seff18e10,2,0,kernel_memo,1,24624,complete_grid,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,12.794679099999485,12.794679099999485,79.4609375,c97c4de7d735c479617239fa0ba26de65141f872df4921319e7b079a24e0157d,10544,21088,1,1,24624,870555,967728,379623,379623,379623,0,2026-07-24T00:36:22.285942+08:00
present-k24624-p2-seff18e10-r2-factorized,presentation_scaling,24624k_2p_seff18e10,2,1,factorized,1,24624,complete_grid,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,14.247301200000948,14.247301200000948,79.44140625,c97c4de7d735c479617239fa0ba26de65141f872df4921319e7b079a24e0157d,10544,21088,1,1,24624,870555,967728,379623,379623,379623,379623,2026-07-24T00:36:36.715197+08:00
present-k24624-p2-sceeff93d-r0-kernel_memo,presentation_scaling,24624k_2p_sceeff93d,0,0,kernel_memo,1,24624,complete_grid,2,view_00_exact_exact_d0|view_09_coarse_coarse_d1,12.455230999999912,12.455230999999912,79.46484375,60ff8290eab507f5466b8908b35d51c1293372fcaee14ba9cca8b4ba59f82dc1,10544,21088,1,1,24624,870555,967728,373805,373805,373805,0,2026-07-24T00:36:49.361925+08:00
present-k24624-p2-sceeff93d-r0-factorized,presentation_scaling,24624k_2p_sceeff93d,0,1,factorized,1,24624,complete_grid,2,view_00_exact_exact_d0|view_09_coarse_coarse_d1,13.784240099999806,13.784240099999806,78.78515625,60ff8290eab507f5466b8908b35d51c1293372fcaee14ba9cca8b4ba59f82dc1,10544,21088,1,1,24624,870555,967728,373805,373628,373628,373628,2026-07-24T00:37:03.392048+08:00
present-k24624-p2-sceeff93d-r1-factorized,presentation_scaling,24624k_2p_sceeff93d,1,0,factorized,1,24624,complete_grid,2,view_00_exact_exact_d0|view_09_coarse_coarse_d1,13.973683600001095,13.973683600001095,79.44921875,60ff8290eab507f5466b8908b35d51c1293372fcaee14ba9cca8b4ba59f82dc1,10544,21088,1,1,24624,870555,967728,373805,373628,373628,373628,2026-07-24T00:37:17.556737+08:00
present-k24624-p2-sceeff93d-r1-kernel_memo,presentation_scaling,24624k_2p_sceeff93d,1,1,kernel_memo,1,24624,complete_grid,2,view_00_exact_exact_d0|view_09_coarse_coarse_d1,12.481662400001369,12.481662400001369,47.51171875,60ff8290eab507f5466b8908b35d51c1293372fcaee14ba9cca8b4ba59f82dc1,10544,21088,1,1,24624,870555,967728,373805,373805,373805,0,2026-07-24T00:40:38.268715+08:00
present-k24624-p2-sceeff93d-r2-kernel_memo,presentation_scaling,24624k_2p_sceeff93d,2,0,kernel_memo,1,24624,complete_grid,2,view_00_exact_exact_d0|view_09_coarse_coarse_d1,12.494506700000784,12.494506700000784,47.59765625,60ff8290eab507f5466b8908b35d51c1293372fcaee14ba9cca8b4ba59f82dc1,10544,21088,1,1,24624,870555,967728,373805,373805,373805,0,2026-07-24T00:40:50.972910+08:00
present-k24624-p2-sceeff93d-r2-factorized,presentation_scaling,24624k_2p_sceeff93d,2,1,factorized,1,24624,complete_grid,2,view_00_exact_exact_d0|view_09_coarse_coarse_d1,14.139913299999535,14.139913299999535,56.09375,60ff8290eab507f5466b8908b35d51c1293372fcaee14ba9cca8b4ba59f82dc1,10544,21088,1,1,24624,870555,967728,373805,373628,373628,373628,2026-07-24T00:41:05.308023+08:00
present-k24624-p2-sa26aa940-r0-kernel_memo,presentation_scaling,24624k_2p_sa26aa940,0,0,kernel_memo,1,24624,complete_grid,2,view_05_exact_hidden_d1|view_14_hidden_coarse_d0,12.65395129999888,12.65395129999888,49.53515625,bdf49726e9ac048d973316ce8da328e34dd526db4183801ed2340c0dac759780,10544,21088,1,1,24624,870555,967728,372739,372739,372739,0,2026-07-24T00:41:18.149864+08:00
present-k24624-p2-sa26aa940-r0-factorized,presentation_scaling,24624k_2p_sa26aa940,0,1,factorized,1,24624,complete_grid,2,view_05_exact_hidden_d1|view_14_hidden_coarse_d0,13.942158899999413,13.942158899999413,57.35546875,bdf49726e9ac048d973316ce8da328e34dd526db4183801ed2340c0dac759780,10544,21088,1,1,24624,870555,967728,372739,372739,372739,372739,2026-07-24T00:41:32.286253+08:00
present-k24624-p2-sa26aa940-r1-factorized,presentation_scaling,24624k_2p_sa26aa940,1,0,factorized,1,24624,complete_grid,2,view_05_exact_hidden_d1|view_14_hidden_coarse_d0,13.923883600000408,13.923883600000408,56.4375,bdf49726e9ac048d973316ce8da328e34dd526db4183801ed2340c0dac759780,10544,21088,1,1,24624,870555,967728,372739,372739,372739,372739,2026-07-24T00:41:46.431567+08:00
present-k24624-p2-sa26aa940-r1-kernel_memo,presentation_scaling,24624k_2p_sa26aa940,1,1,kernel_memo,1,24624,complete_grid,2,view_05_exact_hidden_d1|view_14_hidden_coarse_d0,12.329566300000806,12.329566300000806,50.46484375,bdf49726e9ac048d973316ce8da328e34dd526db4183801ed2340c0dac759780,10544,21088,1,1,24624,870555,967728,372739,372739,372739,0,2026-07-24T00:41:58.978510+08:00
present-k24624-p2-sa26aa940-r2-kernel_memo,presentation_scaling,24624k_2p_sa26aa940,2,0,kernel_memo,1,24624,complete_grid,2,view_05_exact_hidden_d1|view_14_hidden_coarse_d0,12.42746729999999,12.42746729999999,50.4609375,bdf49726e9ac048d973316ce8da328e34dd526db4183801ed2340c0dac759780,10544,21088,1,1,24624,870555,967728,372739,372739,372739,0,2026-07-24T00:42:11.597850+08:00
present-k24624-p2-sa26aa940-r2-factorized,presentation_scaling,24624k_2p_sa26aa940,2,1,factorized,1,24624,complete_grid,2,view_05_exact_hidden_d1|view_14_hidden_coarse_d0,13.522539800000231,13.522539800000231,57.5390625,bdf49726e9ac048d973316ce8da328e34dd526db4183801ed2340c0dac759780,10544,21088,1,1,24624,870555,967728,372739,372739,372739,372739,2026-07-24T00:42:25.331346+08:00
present-k24624-p6-sc937edc2-r0-kernel_memo,presentation_scaling,24624k_6p_sc937edc2,0,0,kernel_memo,1,24624,complete_grid,6,view_01_exact_exact_d1|view_04_exact_hidden_d0|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_13_hidden_exact_d1|view_16_hidden_hidden_d0,25.19885670000076,25.19885670000076,57.1015625,dc52c264019f5abaf17b1b79c767d45ef96bd528a97fa42d0d2a5f08fc048101,10544,63264,1,1,24624,870555,967728,1106495,1106495,1106495,0,2026-07-24T00:42:50.794448+08:00
present-k24624-p6-sc937edc2-r0-factorized,presentation_scaling,24624k_6p_sc937edc2,0,1,factorized,1,24624,complete_grid,6,view_01_exact_exact_d1|view_04_exact_hidden_d0|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_13_hidden_exact_d1|view_16_hidden_hidden_d0,26.150928799999747,26.150928799999747,63.4453125,dc52c264019f5abaf17b1b79c767d45ef96bd528a97fa42d0d2a5f08fc048101,10544,63264,1,1,24624,870555,967728,1106495,859737,859737,859737,2026-07-24T00:43:17.179233+08:00
present-k24624-p6-sc937edc2-r1-factorized,presentation_scaling,24624k_6p_sc937edc2,1,0,factorized,1,24624,complete_grid,6,view_01_exact_exact_d1|view_04_exact_hidden_d0|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_13_hidden_exact_d1|view_16_hidden_hidden_d0,26.367970100000093,26.367970100000093,65.2890625,dc52c264019f5abaf17b1b79c767d45ef96bd528a97fa42d0d2a5f08fc048101,10544,63264,1,1,24624,870555,967728,1106495,859737,859737,859737,2026-07-24T00:43:43.790725+08:00
present-k24624-p6-sc937edc2-r1-kernel_memo,presentation_scaling,24624k_6p_sc937edc2,1,1,kernel_memo,1,24624,complete_grid,6,view_01_exact_exact_d1|view_04_exact_hidden_d0|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_13_hidden_exact_d1|view_16_hidden_hidden_d0,24.68613809999988,24.68613809999988,57.78125,dc52c264019f5abaf17b1b79c767d45ef96bd528a97fa42d0d2a5f08fc048101,10544,63264,1,1,24624,870555,967728,1106495,1106495,1106495,0,2026-07-24T00:44:08.720860+08:00
present-k24624-p6-sc937edc2-r2-kernel_memo,presentation_scaling,24624k_6p_sc937edc2,2,0,kernel_memo,1,24624,complete_grid,6,view_01_exact_exact_d1|view_04_exact_hidden_d0|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_13_hidden_exact_d1|view_16_hidden_hidden_d0,24.709919200000513,24.709919200000513,57.23828125,dc52c264019f5abaf17b1b79c767d45ef96bd528a97fa42d0d2a5f08fc048101,10544,63264,1,1,24624,870555,967728,1106495,1106495,1106495,0,2026-07-24T00:44:33.643892+08:00
present-k24624-p6-sc937edc2-r2-factorized,presentation_scaling,24624k_6p_sc937edc2,2,1,factorized,1,24624,complete_grid,6,view_01_exact_exact_d1|view_04_exact_hidden_d0|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_13_hidden_exact_d1|view_16_hidden_hidden_d0,26.20521600000029,26.20521600000029,63.28515625,dc52c264019f5abaf17b1b79c767d45ef96bd528a97fa42d0d2a5f08fc048101,10544,63264,1,1,24624,870555,967728,1106495,859737,859737,859737,2026-07-24T00:45:00.081263+08:00
present-k24624-p6-sbc4d21f2-r0-kernel_memo,presentation_scaling,24624k_6p_sbc4d21f2,0,0,kernel_memo,1,24624,complete_grid,6,view_00_exact_exact_d0|view_03_exact_coarse_d1|view_06_coarse_exact_d0|view_09_coarse_coarse_d1|view_12_hidden_exact_d0|view_15_hidden_coarse_d1,25.207264900000155,25.207264900000155,56.6796875,59ac169aaa3ae41813ba7f51748af56e2aa912a6fd07e029eeddce367881b3ca,10544,63264,1,1,24624,870555,967728,1126187,1126187,1126187,0,2026-07-24T00:45:25.531496+08:00
present-k24624-p6-sbc4d21f2-r0-factorized,presentation_scaling,24624k_6p_sbc4d21f2,0,1,factorized,1,24624,complete_grid,6,view_00_exact_exact_d0|view_03_exact_coarse_d1|view_06_coarse_exact_d0|view_09_coarse_coarse_d1|view_12_hidden_exact_d0|view_15_hidden_coarse_d1,26.38160869999956,26.38160869999956,63.62109375,59ac169aaa3ae41813ba7f51748af56e2aa912a6fd07e029eeddce367881b3ca,10544,63264,1,1,24624,870555,967728,1126187,913496,913496,913496,2026-07-24T00:45:52.162263+08:00
present-k24624-p6-sbc4d21f2-r1-factorized,presentation_scaling,24624k_6p_sbc4d21f2,1,0,factorized,1,24624,complete_grid,6,view_00_exact_exact_d0|view_03_exact_coarse_d1|view_06_coarse_exact_d0|view_09_coarse_coarse_d1|view_12_hidden_exact_d0|view_15_hidden_coarse_d1,26.3163839000008,26.3163839000008,63.34765625,59ac169aaa3ae41813ba7f51748af56e2aa912a6fd07e029eeddce367881b3ca,10544,63264,1,1,24624,870555,967728,1126187,913496,913496,913496,2026-07-24T00:46:18.735736+08:00
present-k24624-p6-sbc4d21f2-r1-kernel_memo,presentation_scaling,24624k_6p_sbc4d21f2,1,1,kernel_memo,1,24624,complete_grid,6,view_00_exact_exact_d0|view_03_exact_coarse_d1|view_06_coarse_exact_d0|view_09_coarse_coarse_d1|view_12_hidden_exact_d0|view_15_hidden_coarse_d1,25.395633799998905,25.395633799998905,59.3671875,59ac169aaa3ae41813ba7f51748af56e2aa912a6fd07e029eeddce367881b3ca,10544,63264,1,1,24624,870555,967728,1126187,1126187,1126187,0,2026-07-24T00:46:44.396207+08:00
present-k24624-p6-sbc4d21f2-r2-kernel_memo,presentation_scaling,24624k_6p_sbc4d21f2,2,0,kernel_memo,1,24624,complete_grid,6,view_00_exact_exact_d0|view_03_exact_coarse_d1|view_06_coarse_exact_d0|view_09_coarse_coarse_d1|view_12_hidden_exact_d0|view_15_hidden_coarse_d1,25.488565699999526,25.488565699999526,59.33984375,59ac169aaa3ae41813ba7f51748af56e2aa912a6fd07e029eeddce367881b3ca,10544,63264,1,1,24624,870555,967728,1126187,1126187,1126187,0,2026-07-24T00:47:10.121272+08:00
present-k24624-p6-sbc4d21f2-r2-factorized,presentation_scaling,24624k_6p_sbc4d21f2,2,1,factorized,1,24624,complete_grid,6,view_00_exact_exact_d0|view_03_exact_coarse_d1|view_06_coarse_exact_d0|view_09_coarse_coarse_d1|view_12_hidden_exact_d0|view_15_hidden_coarse_d1,27.10853159999897,27.10853159999897,63.67578125,59ac169aaa3ae41813ba7f51748af56e2aa912a6fd07e029eeddce367881b3ca,10544,63264,1,1,24624,870555,967728,1126187,913496,913496,913496,2026-07-24T00:47:37.482877+08:00
present-k24624-p6-s5679532e-r0-kernel_memo,presentation_scaling,24624k_6p_s5679532e,0,0,kernel_memo,1,24624,complete_grid,6,view_02_exact_coarse_d0|view_05_exact_hidden_d1|view_08_coarse_coarse_d0|view_11_coarse_hidden_d1|view_14_hidden_coarse_d0|view_17_hidden_hidden_d1,25.55794380000043,25.55794380000043,59.7421875,22bd5dd80185b5ae06deec28245b01f9918c1c0513ba33b3665d0d16069c85c7,10544,63264,1,1,24624,870555,967728,1149495,1149495,1149495,0,2026-07-24T00:48:03.284778+08:00
present-k24624-p6-s5679532e-r0-factorized,presentation_scaling,24624k_6p_s5679532e,0,1,factorized,1,24624,complete_grid,6,view_02_exact_coarse_d0|view_05_exact_hidden_d1|view_08_coarse_coarse_d0|view_11_coarse_hidden_d1|view_14_hidden_coarse_d0|view_17_hidden_hidden_d1,26.918729099999837,26.918729099999837,63.71875,22bd5dd80185b5ae06deec28245b01f9918c1c0513ba33b3665d0d16069c85c7,10544,63264,1,1,24624,870555,967728,1149495,938596,938596,938596,2026-07-24T00:48:30.447061+08:00
present-k24624-p6-s5679532e-r1-factorized,presentation_scaling,24624k_6p_s5679532e,1,0,factorized,1,24624,complete_grid,6,view_02_exact_coarse_d0|view_05_exact_hidden_d1|view_08_coarse_coarse_d0|view_11_coarse_hidden_d1|view_14_hidden_coarse_d0|view_17_hidden_hidden_d1,27.032032600000093,27.032032600000093,67.2109375,22bd5dd80185b5ae06deec28245b01f9918c1c0513ba33b3665d0d16069c85c7,10544,63264,1,1,24624,870555,967728,1149495,938596,938596,938596,2026-07-24T00:48:57.759854+08:00
present-k24624-p6-s5679532e-r1-kernel_memo,presentation_scaling,24624k_6p_s5679532e,1,1,kernel_memo,1,24624,complete_grid,6,view_02_exact_coarse_d0|view_05_exact_hidden_d1|view_08_coarse_coarse_d0|view_11_coarse_hidden_d1|view_14_hidden_coarse_d0|view_17_hidden_hidden_d1,25.663207200001125,25.663207200001125,60.83203125,22bd5dd80185b5ae06deec28245b01f9918c1c0513ba33b3665d0d16069c85c7,10544,63264,1,1,24624,870555,967728,1149495,1149495,1149495,0,2026-07-24T00:49:23.660944+08:00
present-k24624-p6-s5679532e-r2-kernel_memo,presentation_scaling,24624k_6p_s5679532e,2,0,kernel_memo,1,24624,complete_grid,6,view_02_exact_coarse_d0|view_05_exact_hidden_d1|view_08_coarse_coarse_d0|view_11_coarse_hidden_d1|view_14_hidden_coarse_d0|view_17_hidden_hidden_d1,26.02182029999858,26.02182029999858,61.48046875,22bd5dd80185b5ae06deec28245b01f9918c1c0513ba33b3665d0d16069c85c7,10544,63264,1,1,24624,870555,967728,1149495,1149495,1149495,0,2026-07-24T00:49:49.912310+08:00
present-k24624-p6-s5679532e-r2-factorized,presentation_scaling,24624k_6p_s5679532e,2,1,factorized,1,24624,complete_grid,6,view_02_exact_coarse_d0|view_05_exact_hidden_d1|view_08_coarse_coarse_d0|view_11_coarse_hidden_d1|view_14_hidden_coarse_d0|view_17_hidden_hidden_d1,27.679915200000323,27.679915200000323,66.14453125,22bd5dd80185b5ae06deec28245b01f9918c1c0513ba33b3665d0d16069c85c7,10544,63264,1,1,24624,870555,967728,1149495,938596,938596,938596,2026-07-24T00:50:17.828935+08:00
present-k24624-p10-sebd02a5c-r0-kernel_memo,presentation_scaling,24624k_10p_sebd02a5c,0,0,kernel_memo,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,39.43091420000019,39.43091420000019,67.296875,8962c57ef73f6b3df0be0548a1a8fbb0defc7baab792fd0be5215964f1f28dee,10544,105440,1,1,24624,870555,967728,1916695,1916695,1916695,0,2026-07-24T00:50:57.545437+08:00
present-k24624-p10-sebd02a5c-r0-factorized,presentation_scaling,24624k_10p_sebd02a5c,0,1,factorized,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,40.55145810000067,40.55145810000067,73.83984375,8962c57ef73f6b3df0be0548a1a8fbb0defc7baab792fd0be5215964f1f28dee,10544,105440,1,1,24624,870555,967728,1916695,1488895,1488895,1488895,2026-07-24T00:51:38.387027+08:00
present-k24624-p10-sebd02a5c-r1-factorized,presentation_scaling,24624k_10p_sebd02a5c,1,0,factorized,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,40.34086910000042,40.34086910000042,77.125,8962c57ef73f6b3df0be0548a1a8fbb0defc7baab792fd0be5215964f1f28dee,10544,105440,1,1,24624,870555,967728,1916695,1488895,1488895,1488895,2026-07-24T00:52:19.014233+08:00
present-k24624-p10-sebd02a5c-r1-kernel_memo,presentation_scaling,24624k_10p_sebd02a5c,1,1,kernel_memo,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,38.63762329999918,38.63762329999918,70.4609375,8962c57ef73f6b3df0be0548a1a8fbb0defc7baab792fd0be5215964f1f28dee,10544,105440,1,1,24624,870555,967728,1916695,1916695,1916695,0,2026-07-24T00:52:57.933882+08:00
present-k24624-p10-sebd02a5c-r2-kernel_memo,presentation_scaling,24624k_10p_sebd02a5c,2,0,kernel_memo,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,39.01545040000019,39.01545040000019,69.4609375,8962c57ef73f6b3df0be0548a1a8fbb0defc7baab792fd0be5215964f1f28dee,10544,105440,1,1,24624,870555,967728,1916695,1916695,1916695,0,2026-07-24T00:53:37.245960+08:00
present-k24624-p10-sebd02a5c-r2-factorized,presentation_scaling,24624k_10p_sebd02a5c,2,1,factorized,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_06_coarse_exact_d0|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_15_hidden_coarse_d1|view_17_hidden_hidden_d1,39.99170620000041,39.99170620000041,77.140625,8962c57ef73f6b3df0be0548a1a8fbb0defc7baab792fd0be5215964f1f28dee,10544,105440,1,1,24624,870555,967728,1916695,1488895,1488895,1488895,2026-07-24T00:54:17.516976+08:00
present-k24624-p10-s36b06149-r0-kernel_memo,presentation_scaling,24624k_10p_s36b06149,0,0,kernel_memo,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,37.60024449999946,37.60024449999946,68.14453125,cdfa2b5cccacfabfff90fd8a31353441cafc7dea01130117928516358a35e742,10544,105440,1,1,24624,870555,967728,1868403,1868403,1868403,0,2026-07-24T00:54:55.446482+08:00
present-k24624-p10-s36b06149-r0-factorized,presentation_scaling,24624k_10p_s36b06149,0,1,factorized,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,39.66110329999901,39.66110329999901,77.09375,cdfa2b5cccacfabfff90fd8a31353441cafc7dea01130117928516358a35e742,10544,105440,1,1,24624,870555,967728,1868403,1501691,1501691,1501691,2026-07-24T00:55:35.389199+08:00
present-k24624-p10-s36b06149-r1-factorized,presentation_scaling,24624k_10p_s36b06149,1,0,factorized,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,40.38793919999989,40.38793919999989,71.28125,cdfa2b5cccacfabfff90fd8a31353441cafc7dea01130117928516358a35e742,10544,105440,1,1,24624,870555,967728,1868403,1501691,1501691,1501691,2026-07-24T00:56:16.055885+08:00
present-k24624-p10-s36b06149-r1-kernel_memo,presentation_scaling,24624k_10p_s36b06149,1,1,kernel_memo,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,37.982814200000576,37.982814200000576,68.13671875,cdfa2b5cccacfabfff90fd8a31353441cafc7dea01130117928516358a35e742,10544,105440,1,1,24624,870555,967728,1868403,1868403,1868403,0,2026-07-24T00:56:54.324743+08:00
present-k24624-p10-s36b06149-r2-kernel_memo,presentation_scaling,24624k_10p_s36b06149,2,0,kernel_memo,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,39.38350779999928,39.38350779999928,68.14453125,cdfa2b5cccacfabfff90fd8a31353441cafc7dea01130117928516358a35e742,10544,105440,1,1,24624,870555,967728,1868403,1868403,1868403,0,2026-07-24T00:57:34.011842+08:00
present-k24624-p10-s36b06149-r2-factorized,presentation_scaling,24624k_10p_s36b06149,2,1,factorized,1,24624,complete_grid,10,view_00_exact_exact_d0|view_02_exact_coarse_d0|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_11_coarse_hidden_d1|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,42.09776559999955,42.09776559999955,77.09375,cdfa2b5cccacfabfff90fd8a31353441cafc7dea01130117928516358a35e742,10544,105440,1,1,24624,870555,967728,1868403,1501691,1501691,1501691,2026-07-24T00:58:16.416939+08:00
present-k24624-p10-s07ca2bbd-r0-kernel_memo,presentation_scaling,24624k_10p_s07ca2bbd,0,0,kernel_memo,1,24624,complete_grid,10,view_00_exact_exact_d0|view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,39.506566199999725,39.506566199999725,68.14453125,68574ed71b12dfbee9822fcbd40228f9b1b89b01d6981f1f8fbfd92c2aee949c,10544,105440,1,1,24624,870555,967728,1839287,1839287,1839287,0,2026-07-24T00:58:56.237758+08:00
